,상품명,구매자 이름,구매자 평점,리뷰 제목,리뷰 내용
58,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",이*석,5,고민은 배송만 늦출뿐...,m1 / m2 맥북에어 둘다 쓰는데요. 둘다 좋아요. 물론 m2가 최신형이라 좀더 좋습니다 ㅋㅋ
59,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",박*후,5,스타라이트 이쁨,회사 업무용으로 구입. 실버랑 스타라이트 고민하다 스타라이트 결정.너무 먼족함.실버 샀으면 후회할뻔
60,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",이혜은,5,"대체불가한 노트북, 맥북에어",m2 맥북에어! 말이 필요있나요? 가격이 좀 올라서 속상하긴 한데 대체 불가한 제품인거 아시죠.생산성 높은 활동을 하시려면 꼭 필요한 맥북. 할인 많이 할때 꼭 구매하세요~
61,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",우*석,5,좋아요,"디자이 좋고, 업무에 사용하기 좋은 노트북입니다."
62,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",류*민,5,등록된 헤드라인이 없습니다,맥북 노트북은 처음인데 초기에 좀 불편한것만 빼면 괜찮네용솔직히 쓰기 많이 불편하다는거 감안하고 산거라 그런지생각보다 불편하지는 않아요그리고 무엇보다 디자인 죽이네요 개이쁨 ㅎㅎ맥북에 대해서 좀 더 배우고 유용하게 써보려고 하겠습니당
63,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",변*규,5,m2성능 안좋다고 머라머라하던데 디자인만 보고도 지림,또한 성능도 엄청 좋아요 윈도우만 평생 사용하다가 처음으로 써보는데 요즘엔 유튜브강의들이 워낙 잘올라와 있어서  금방 적응 가능합니다.
64,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",주*일,5,등록된 헤드라인이 없습니다,업무용으로 구매했는데 상품 포장상태가 아주 좋네요. 맥북종이박스도 튼튼하고 좋았어요~질 돌아갑니다~
65,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",구*경,5,열심히 익히고 있어요,스페이스 그레이 아주 맘에 들어요기능도 좋은데 다 활용을 하려나 열공하고 있답니다아이폰 워치 맥북 연동 ㅋㅋㅋ
66,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글",김*성,5,등록된 헤드라인이 없습니다,맥북은 처음 사용해 봅니다. 사용에 익숙하려면 좀 더 써봐야 될 것 같습니다. 프로그램 실행이나 웹 브라우져 사용에는 반응이 빠릅니다. 나름 만족하고 있습니다. 현재는 위도우 PC 대비 제약도 있고 하지만 좀 더 익숙해 지면 편하고 빠른 노트북이 될 것 같습니다. 겉 모습은 말 할 필요도 없네요. 넘 예쁘고 좋습니다. 화면 크기는 13인치지만 14인치 노트묵 크기와 비슷한 체감이 오네요...
67,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",두냥,5,등록된 헤드라인이 없습니다,맥북으로 게임 돌리면 안되는 건 다들 아실테고 영상작업하는데 잘됩니다 다만 애플실리콘 기반이라 가상마신으로 윈도우 까는 게 어렵네요
68,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 영문",황*영,5,대만족,"공식홈에서는 3주 정도 기다려야 하는 영문 키보드 제품쿠팡에서 주문 12시간 만에 받아보았습니다. 초록색 완충제 빵빵하게 넣어져 있어서 안심이고요. 8월 제조 따끈따끈하고, shipping될 때 노란 박스까지 그대로 왔습니다. 맥북은 쿠팡에서 사면 좋아요. 빠른 배송 + 한글 키보드의 경우 카드 할인율 높음 + 22개월 무이자 할부 혜택까지. 강추입니다!!!"
69,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 512GB, 16GB, 30W, 한글",김*성,5,발열 없고 가지고 다니며 웹서핑 등 간단 작업하기 굿,램 16SSD 512는 진리가격이 조금 비싸긴 하지만오래 쓰려면 이정도 투자는 해야된다고 생각
70,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",안*서,3,등록된 헤드라인이 없습니다,오늘도착해서기본설정하는데….이게뭐지중고인가?
71,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",채*완,5,등록된 헤드라인이 없습니다,스펙이나 이런거 보다 그냥 쓸 노트북이 필요해서 샀어요 계속 맥만 쓰다보니 좀 가볍게 에어로 골랐어요 잘 쓸게요~
72,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",H*N,5,등록된 헤드라인이 없습니다,"윈도우 사용자 맥 시스템이 적응이 안될까봐 고민 많이 하다가 결국 샀어요. 사용해보고 든 생각, 더 일찍 살걸… 너무 예쁘고 가볍고 시스템이 생각보다 편해서 너무 잘 산 것 같습니다. 전문적인 작업 안해서 충분히 쓸만합니다. 적극추천중."
73,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",김*완,5,가격은 부담스럽지만 성능은 우수,가격은 부담스럽지만 디자인과 성능만큼은 매우 우수하네요
74,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",한*희,5,최고입니다,그동안에 실버를 많이 애용해서 실버랑 고민을 정말 많이 했지만 어두울때 블랙 밝을때 네이비 어쩔땐 또 스그 색상도 보이고.. 키보드랑 일치되는 색감이 깔끔 덩어리 그자체.. 입니다
75,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 67W, 한글",이*희,5,일단 사면 후회는 안 함,"큰맘 먹고 처음 사본 맥북인데, 극강의 디테일에 날마다 놀라는 중입니다. 편하고 빠르고 여러모로 투자한 보람있는 랩탑."
76,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 8코어, 512GB, 16GB, 30W, 한글",김*석,4,등록된 헤드라인이 없습니다,마우스가 없다usb 꼽는데가 없다.랜선 꼽는데가 없다hdmi 꼽는데가 없다없는거 빼면 다 있음
77,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",오*진,5,등록된 헤드라인이 없습니다,"미드나이트 그냥 영롱함의 끝 ㅠ원래 스페이스 그레이 맥북 2019 가지고 있었는데고장나서 이번에 미드나이트 나온거 보고바로 질렀슴니다 ,, 결과는 대만족 영롱영롱꼭 사새요 ...다만 포장이 조금 허술(?)해욤ㅠ좀만 더 신경써주길 ㅜㅜ"
78,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글",두룽,5,실버 대만족!!,전작보다 가격이 꽤 올라서 고민 많이했는데 사전예약 할인 받아서 부담없이 구매했어요. (16만원 넘게 할인받음)다들 미드나이트 스타라이트 살거같아서 실버로 선택했는데 언박싱 하자마자 맥북병 완치ㅎㅎ 역시 실버가 무난근본같아요!
79,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",다힘,5,늦은 후기네요,작년 아이폰을 시작으로 애플 생태계를 완성 시켰네요.역시 애플은 연동성이 최고네요.윈도우만 쓰던 사람이라 걱정을 많이 했는데 아이폰과 아이패드에 적응이 되어서 인지 금방 적응 하는듯 합니다.
80,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",쿠팡실구매자,5,맥북 첨 써보는데,나름괜찮아요맥북 첨쓰는데맘에들어요.이뿌고색상도 좋고정말 얇고근데생각보다는 무거워요이정돈 어쩔수없는거겠지요맘에들어요 감사합니다 잘쓸게요 잘받았습니다 빠른배송 감사합니다
81,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",호우랑,5,스타라이트 너무 예쁨!,에어 후기에 스타라이트는 많이 없어서 애플 매장가서 실물보고 구매했는데 진심 후회 없을 색입니다~_~
82,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",조*우,5,미드나이트 색 잘나왔네요,색은 예쁜데 손자국 생각 보다 더 많이 남아요ㅋㅋㅋ 가볍게 사용 하실거면 깡통으로 추천 합니다 SSD 이슈 있어도 영상 편집 및 대용량 파일 자주 옮기는거 아니면 깡통 추천 합니다 용량 보단 램 올리는거 추천!!
83,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 영문",이*진,5,256도 문제 없습니다.,무거운 작업 하실 용도면 돈 더 주고 프로라인으로 가는게 맞는 것 같습니다!미드나이트 색상도 너무 예쁘고 성능도 좋습니다.
84,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",L*O,5,등록된 헤드라인이 없습니다,맥북은 처음이라 완전신세계입니다배송도 나흘 앞당겨왔구요 고맙고 잘쓰겠습니다
85,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",아껴살아요,5,등록된 헤드라인이 없습니다,아웅 그냥 너무 좋음 솔직히 나는 서류 작업만 해서 살말 고민 했는데 그냥 시간만 늦출 뿐입니다…얼른 당신네들 손에 겟하십쇼
86,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",이*경,4,맥북 박스에 발자국이 흠 누가 밟은건지,그리고 맥북 박스내부에 설명서 박스 열려있는 중고도 아니고 다른제품은 닫혀있는데 뭔가 중고나 리퍼 제품같은 느낌 재포장한건가 ? 성능을 기대만큼이고 외관상 실망인제품
87,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글",송*나,4,누가 썼던 건가요?,2022맥북에어 사전예약하고 방금 개봉했어요.근데 로그인 사진 금테두른 1자 모양 저거 뭐죠?? 이거 누가 썼던 건가요?
88,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",공*영,5,등록된 헤드라인이 없습니다,예쁘고 음향도 좋고 화질도 좋아요 아주예뻐서 맘에들어여
89,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",이*진,4,등록된 헤드라인이 없습니다,"엄청난 성능향상은 없지만, 디자인이 맘에 듭니다."
90,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글",민준v,5,등록된 헤드라인이 없습니다,진짜 사세요! 두번 사세요 후회 안함 무게는 기대했던 것보단 많이 무거워요 !
91,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",박살난인성,5,등록된 헤드라인이 없습니다,라이트룸 1시간 돌리니 발열 개쩜 ㅋㅋ 그래서 인덕션으로 쓸까 고민중
101,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",서*현,3,등록된 헤드라인이 없습니다,2번 불량 받아서 3번만에 양품 겟
102,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글",이*걸,5,그냥 만족,"디자인 좋고, 성능 좋고 아주 만족합니다."
110,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 512GB, 16GB, 30W, 한글",최*화,5,만족합니다.,"애플 노트북, 더 설명할 필요 없겠죠?"
112,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",육*철,5,등록된 헤드라인이 없습니다,기대 이상으로 튼튼하고 좋아요
114,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 512GB, 8GB, 30W, 한글",윤*윤,4,가격에 맞게 좋은편입니다,학습용으로 구매 사용하기에 문제없이 좋습니다
122,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",김*호,1,화면이…,산지 두달에 사용시간 실사용 10 시간 미만입니다.외부 충격도 없었구요
123,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",이*민,5,불안한 배송,배송은 쿠팡 큰 박스로와서 걱정이였는데역시나 완충제없이 애플 박스만 들어있네요.애플 공식 패키징 자체가 완충역활을 해서 흠집난 곳 없이 왔으니 다행이죠.고가 물건에 에어캡 한번 둘러줬으면 어떨까요?
124,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",동기맘,5,급하게 기숙사로 보내줌,공대생인 아이가 곧 시험기간이라 공부를 열심히 하고있었는데연휴기간에 노트북이 고장나서 당황하는 아이에게 연락받고로켓배송으로 다음날 기숙사로 보내줄수있어서 너무 감사했네요만3년쓰던 맥북은 나중에 고쳐서 제가 쓰면 될거같고이번에 받은 맥북은 속도나 모든면에서 너무나 좋다고아이가 고맙다며 넘 좋아하니 저도 좋더라구요잘쓸께요 많이 파세요~~
125,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글",최*영,5,등록된 헤드라인이 없습니다,월요일에 주문해서 수요일이 도착예정일이었는데 화요일에 와서 깜짝 놀랐어요! 택배가 빨리 와서 좋았지만 큰 택배안에 맥북박스가 덩그러니..이 부분이 살짝 아쉬웠어요ㅠㅠ 그래도 제품에는 문제없어서 다행입니다 ㅎㅎ 미드나이트색으로 구매했는데 생각보다 색이 정말 예뻤어요 불량테스트도 꼼꼼히 해봤는데 아무 문제 없는 것 같고 아주 좋습니다 감사합니다~~~~!!!
126,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글",박*정,5,로켓배송 처음인데. 정말 빠르네요,신속하게 잘 받았습니다. 감사합니다. 좋은 일만 있기를 …
127,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",이*리,4,등록된 헤드라인이 없습니다,말로만 듣던 쿠팡 배송 ㅋㅋㅋㅋ 백만원 넘어가는데 박스 터지고 뽁뽁이도 없고 난리네요 ㅋㅋㅋ 아직 개봉전인데 박스보고 열받아서 반품하고 싶어집니다 ㅋㅋㅋ 안에는 멀쩡할까 걱정되네요
128,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",박*진,3,쿠팡괜찮은건가요,"두번째 애플제품 쿠팡에서구매해보는데 첫플렉스는 앱치3였어요일주일정도사용하고 서비스센터에서 불량판정받고 로켓배송은안되겟다싶어 반품하고 공홈에서 구매했었습니다 두번째로 맥북에어 주문했는데 받은상품 뒷판에 지워지지않는 얼룩인지 스크레치인지 거뭇거뭇한게 묻어있었어요,, 쿠팡의 애플제품에 신뢰도가 와장창 무너졌는데 할인율이 높았던터라 금액을 포기못하고 그냥 교환받았네요,, 앞으로 애플제품은 쿠팡못할것같아요,,저만 이상있는 물건받았는지 뽑기운이안좋아도 너무안좋은것같네요,, 다른분들은 잘 받아 잘사용하고계시는거같던데 평소뽑기운안좋은분들 쿠팡믿으먄안될것같습니다 ㅠ공홈에서도 안풀리는 할인율로 구매가능한 메리트는있지만 제 뽑기운은 이번생엔아닌가봐요,,"
129,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",김*미,3,등록된 헤드라인이 없습니다,제품은 괜찮아요 생각했던 만큼.다만 배송이 예정보다 늦어지고 택배박스가 많이 훼손됐네요 ㅜ
130,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",한*서,3,이미 개봉된 내부상자가 오네요,"상품은 새상품입니다. 그런데 상품을 감싸고 있는 갈색 상자가 이미 한번 개봉된 이후에 테이프로 다시 마감을 한 상자로 왔습니다.상품 자체는 새상품이여서 문제는 없으나 기분이 좋지는 못하네요.급하게 필요한 거라 쿠팡으로 구매했으나, 다음에는 쿠팡으로 구매하지 않을 것 같습니다."
131,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",김*재,4,"모두 만족, 안심 구입처네요.","상품, 배송, 가격 만족해요. 포장 상태, 액세사리 등 확인 이상없어요."
132,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",김*경,5,한 달 넘게 고민하다가 깡통으로 구매했습니다,다른 분들이 말한 것 처럼 커다란 박스에 완충제 없이 배송되었고 다행히 눈에 띄게 보이는 흠집은 없습니다. 제품에 대한 만족도는 높지만 포장이 아쉬웠어요
133,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",안*호,5,애플은 진리,MacBook까지 구입하여 모든 애플 생태계 완료했네요. Mac mini. AirPods. Apple TV. iPhone. 트랙패드. 마우스까지 애플 아닌 게 없어요. 사무용으로 삼성 노트북을 사용했는데 연동이 안 되니 여간 불편한 게 아니었습니다. 사무실에서 까지 MacBook을 사용 하니 집에서 사용하던 문서까지 활용 되어 너무 너무 편하네요. 예상 배송 일 보다 일주일 빨리 받았습니다. 잘 쓰겠습니다.
134,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",권*,5,배송 빨리왔고 파손 안되게 배달 잘 받았습니다,여자친구 선물용으로 구매해서 성능은 아직 모르겠지만 파손 없이 빠르게 잘 받았습니다
135,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",이*석,5,교환 1회 하였네여ㅠ,매번 이상하게 쿠팡에서 사면 불량품이 ㅠ초기 하단 케이스 사이에 은박지게 끼여있고 까져 있었음 ㅠ사실 그냥 사용하려고 하였으나 교환요청하이후 양품와서 잘 사용중 ㅠ다만 용량이 너무 아쉬움 ㅠ
136,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",이*영,5,등록된 헤드라인이 없습니다,배송 진짜빨라요!!!!!!!!!!쿠폰할인+카드할인 뜨길레 바로 구매했는데 진짜 너무너무너무 마음에 듭니다진짜 저렴한 가격에 잘 구매한거 같아요앱등이라 아주 유용하게 잘 쓸거 같네요+_+!!
137,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",안*나,5,등록된 헤드라인이 없습니다,"예상 배송일정보다 일찍 와서 너무 좋았어요!!!윈도우만 써보다가 핸드폰, 무선 이어폰, 아이패드 같은 애플 제품이 점점 늘어가면서 결국 맥북까지 사게 되었어요... 오마이갓 뉴 앱등이 이즈 히얼근데 정말 제품은 너무 좋아요.금세 단축키도 익숙해져서 너무너무 편하고 좋아요다만 포장이 조금 아쉬웠어요.제품에 박스 포장이 한겹 되어있고, 그게 다시 쿠팡 박스에 포장된 상태인데그 사이에 완충재가 전혀 없어서...ㅠㅠ그래도 제품에는 전혀 이상없어요.잘쓰겠습니다~~"
138,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",권*은,5,등록된 헤드라인이 없습니다,사전 예약으로 10만원 할인에 카드 할인 9% 받았어요 고사양이 필요 없어서 그냥 제일 기본으로 질렀는데 생각보다 넘 좋네요 박스안에 완충제도 넉넉하게 들어있고 넘 깨끗하게 와서 기분이 좋아요 도착 예정일이 9월6일이었는데 9월2일 새벽에 도착했어요 잘쓰겠습니다~
139,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",한*형,5,믿쓰맥,배송도 빠르고 맥북M2 기종은 말할것없이 너무나도 좋습니다잘 사용할게요 사랑해요 쿠팡!!
140,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",표*진,5,너무 예뻐요,디자인이 깔끔하고 예뻐요^^어제 저녁이 주문했는데 바로 와서 놀랬어요^^잘 사용할께요
141,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",장팔삼,5,빠른 배송과 애플다운 품질,쿠팡답게 칼배송입이다 미드나잇과 스그중 무엇을 살까 고민하다 미드나잇을 케이스 씌우고 쓰기로했습니다 지문때문에 케이스는 필수이며 실물은 무지무지 이쁩니다 미드나잇 쓰실분은 꼭 케이스도 쓰시길..
142,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글",박*호,5,이렇게 빨리 보내주시면 어떻게 해요,23일 도착 예정이라며 이렇게 빨리 보내주시면 어떻게 해요~~아직 마음의 준비가 안되어 있었는데 ㅋㅋ아무튼 빠르게 잘 보내주셔서 감사합니다.
143,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",정*선,5,8/30 도착 예정인데 8/25일 새벽도착,배송은 8/30 도착 예정 되어 있는데 25일 새벽에 도착했고포장은 잘되어 있네요
144,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",권*연,5,등록된 헤드라인이 없습니다,배송일정보다 일주일은 빨리 받았어요 기다리고 기다리던 m2 성능은 역시나 기대 이상입니다.너무 좋아요
145,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",홍*진,2,노트북 찍힘.. 교환은 안됨.,노트북 외관 손상있는데 교환은 안되고 환불만 되는게 별로네요.
146,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",홍*기,5,등록된 헤드라인이 없습니다,빠른배송 감사합니다 상품도 이상 없습니다!
156,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",차*진,1,쿠팡상담사,쿠팡 상담사 싸가지 없네 오늘 탈되한다
160,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",가으즈아,1,등록된 헤드라인이 없습니다,제품은 좋으나 교환의 경우 오래 걸리고 새제품이 아닌 누가 단순 반품 한 것을 교환품으로 보낸거 같아요. 이중박스가 아니라 본박스만 완충제와 함게 배송되었네요
161,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글",김*현,1,등록된 헤드라인이 없습니다,고가상품인데 다른 상품으로 배송와서 어이 없었습니다.몇시간 만에 해결되어 다행인데두번다시 구입하지 않을것 같습니다.
969,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 10코어, 512GB, 16GB, 35W 듀얼, 한글",이*하,5,등록된 헤드라인이 없습니다,ㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁ
